compiled score function
Old best loss
garray(94.72926330566406)
Compiled loss functions
637 93.2014770508 94.477935791
638 93.1667175293 94.5077590942
639 93.1789245605 94.5362930298
640 93.2050857544 94.5260314941
641 93.1625900269 94.4932785034
642 93.1781387329 94.4990386963
643 93.2205276489 94.5093612671
644 93.2226409912 94.5340957642
645 93.1821746826 94.553024292
646 93.2090911865 94.5171737671
647 93.238899231 94.5018234253
648 93.1688613892 94.4912338257
649 93.092414856 94.4530029297
650 93.1659469604 94.4477081299
651 93.1138000488 94.4387664795
652 93.1660385132 94.5610656738
653 93.1878204346 94.439239502
654 93.1344299316 94.5028991699
655 93.1749954224 94.4973602295
656 93.1697540283 94.4446487427
657 93.2001953125 94.5533218384
658 93.1732559204 94.4422912598
659 93.1233978271 94.5435638428
660 93.1730194092 94.4357452393
661 93.198928833 94.4666824341
662 93.1083602905 94.4665374756
663 93.129776001 94.5488815308
664 93.1660308838 94.4412078857
665 93.1817855835 94.4927215576
666 93.161567688 94.5116195679
667 93.1725540161 94.4652862549
668 93.1630783081 94.4187240601
669 93.1870193481 94.5192947388
670 93.1708374023 94.5276794434
671 93.1253509521 94.519241333
672 93.1849975586 94.418182373
673 93.1049041748 94.4938201904
674 93.163269043 94.4917678833
675 93.1196594238 94.5459136963
676 93.1684570312 94.4750976562
677 93.1066970825 94.4378662109
678 93.1446380615 94.4029541016
679 93.2473068237 94.4906845093
680 93.137588501 94.4473724365
681 93.1458587646 94.550201416
682 93.1728210449 94.5148696899
683 93.171836853 94.407989502
684 93.158416748 94.4632720947
685 93.1415557861 94.4854888916
686 93.1517562866 94.5093078613
687 93.2274780273 94.4621887207
688 93.14818573 94.4471588135
689 93.1246185303 94.4883880615
690 93.1397247314 94.4813690186
691 93.1410598755 94.4593505859
692 93.1310882568 94.5200500488
693 93.1115646362 94.3792877197
694 93.1570358276 94.509727478
695 93.2324905396 94.4858627319
696 93.1713180542 94.4503936768
697 93.1405181885 94.4602737427
698 93.1203613281 94.4657516479
699 93.1577606201 94.4055938721
700 93.0962982178 94.4425201416
701 93.1592102051 94.4675598145
702 93.1159896851 94.4917526245
703 93.1910552979 94.4733581543
704 93.1476593018 94.5471496582
705 93.0804977417 94.4115524292
706 93.1698989868 94.4459533691
707 93.2049789429 94.4407501221
708 93.1543960571 94.4965438843
709 93.1169052124 94.4438247681
710 93.1898193359 94.502784729
711 93.1014404297 94.505065918
712 93.126914978 94.5056381226
713 93.1044540405 94.5220870972
714 93.11743927 94.5651321411
715 93.1509780884 94.4986114502
716 93.1660842896 94.4703216553
717 93.166305542 94.4332504272
718 93.1336212158 94.4891738892
719 93.1454162598 94.3696365356
720 93.0765762329 94.4377822876
721 93.1709976196 94.4568710327
722 93.1117858887 94.4372940063
723 93.1396179199 94.4692840576
724 93.1126785278 94.465713501
725 93.1274795532 94.4739303589
726 93.1112594604 94.5179443359
727 93.0989379883 94.4422302246
728 93.1954803467 94.5404205322
729 93.139755249 94.4433822632
730 93.1632461548 94.4100265503
731 93.1550140381 94.4409103394
732 93.2016448975 94.482383728
733 93.1937408447 94.440032959
734 93.1044387817 94.3905334473
735 93.1066207886 94.5251693726
736 93.1059799194 94.5003356934
737 93.159286499 94.396270752
738 93.1608886719 94.4959869385
739 93.1442565918 94.4776763916
740 93.1053543091 94.459487915
741 93.1099395752 94.4048995972
742 93.1959152222 94.3788909912
743 93.148109436 94.4223480225
744 93.1437072754 94.4470596313
745 93.1779403687 94.5858535767
